ds,yhat,yhat_lower,yhat_upper,trend
2014-02-04,469.2120986233308,-2262.7564020626482,3061.258105978312,1161.0352044456276
2014-02-05,-522.316846659041,-3222.766630168083,2087.9902894828456,1161.2023331462367
2014-02-06,578.3653338086068,-1933.4866289628071,3026.7596651862204,1161.369461846846
2014-02-07,1024.675464313545,-1457.163409117259,3523.682100945144,1161.5365905474555
2014-02-08,648.0020723412612,-2118.9291820849517,3197.6572936082684,1161.7037192480645
2014-02-09,739.4333824357914,-1908.1196371653837,3272.0649257362747,1161.8708479486738
2014-02-10,849.4474964858864,-1510.7414377576436,3303.044765202119,1162.037976649283
2014-02-11,166.4701436965962,-2235.2176821070766,2805.57883879432,1162.2051053498924
2014-02-12,-845.1168779867439,-3468.4132520446938,1727.760327633977,1162.3722340505014
2014-02-13,243.81940061474302,-2152.8393502993295,3007.1937772332,1162.5393627511107
2014-02-14,687.2549136042325,-1847.9364595336478,3214.0492145237677,1162.70649145172
2014-02-15,316.9311908009104,-2199.8545032376064,2959.4180316252273,1162.873620152329
2014-02-16,424.07369968348985,-2116.9166830796617,3069.0685133630946,1163.0407488529386
2014-02-17,178.3058685507225,-2109.3602513796463,2660.0516903004564,1163.2078775535479
2014-02-18,-89.9344772625218,-2400.4387852881646,2652.557949737267,1163.375006254157
2014-02-19,-1059.0968172818232,-3367.6593188687416,1635.2269707370424,1163.5421349547662
2014-02-20,80.00417808282259,-2508.0116160778207,2889.1851621631126,1163.7092637764351
2014-02-21,580.4382330400346,-1982.8453991481629,3128.7454808117805,1163.8763925981038
2014-02-22,272.87396328372415,-2084.8658645932187,2926.4076366864037,1164.0435214197728
2014-02-23,447.32144684186324,-1899.453490070592,3120.097859021981,1164.2106502414415
2014-02-24,652.8454614157706,-2037.9769800635613,3222.2844726634003,1164.3777790631104
2014-02-25,76.15422875158538,-2474.130593412204,2635.0665638131386,1164.5449078847791
2014-02-26,-820.3539495442833,-3477.942172551842,1761.132025205315,1164.712036706448
2014-02-27,390.24889076787485,-2212.797594211971,3054.4939614079312,1164.879165528117
2014-02-28,959.5618687994348,-1616.751854870874,3528.860397193531,1165.0462943497857
2014-03-01,716.8316112208186,-1670.141382276118,3189.0416695966987,1165.2134231714547
2014-03-02,950.7270476493982,-1757.2081788180253,3448.0753202340834,1165.3805519931234
2014-03-03,1209.0828654640984,-1110.9364537944211,3796.091446563265,1165.5476808147923
2014-03-04,677.5157453592269,-1824.782816568824,3452.3570478181164,1165.714809636461
2014-03-05,-182.5048870950011,-2645.2308144387484,2383.8353755504445,1165.88193845813
2014-03-06,1055.2028990732658,-1512.242341083448,3665.4940295717142,1166.0490672797987
2014-03-07,1641.690809616926,-1013.5879364780328,4190.636433183737,1166.2161961014674
2014-03-08,1405.8677033052866,-1445.9474587641778,3963.5429585131,1166.3833249231363
2014-03-09,1636.2804297064347,-785.5360480448768,4206.576141093499,1166.550453744805
2014-03-10,1880.8582366401945,-702.1596436476365,4323.4316799603175,1166.717582566474
2014-03-11,1325.5248886853662,-1181.1724488312798,3713.00355043822,1166.8847113881427
2014-03-12,432.2603775004749,-1889.3374316979268,2929.1093272956637,1167.0518402098116
2014-03-13,1627.946983273497,-1035.8128570864383,4078.1421295796254,1167.2189690314806
2014-03-14,2164.5085668109823,-415.1731847458283,4679.7858933182,1167.3860978531493
2014-03-15,1871.8761744989843,-885.9214712059631,4429.475459549776,1167.5532266748182
2014-03-16,2039.7438788736167,-464.38959690942147,4500.780658626233,1167.720355496487
2014-03-17,2217.2856111510464,-563.7579723781923,4773.405851879253,1167.8874843181559
2014-03-18,1591.7378306470334,-907.5572162069199,4016.452363111621,1168.0546131398246
2014-03-19,626.4306542191853,-2103.481110806159,3208.3657172734147,1168.2217419614935
2014-03-20,1749.6029667710527,-824.9268676275329,4264.679349566613,1168.3888707831625
2014-03-21,2214.511154069355,-271.42483354356665,4898.897600557809,1168.5559996048312
2014-03-22,1852.3652820462685,-642.0674108253255,4244.858058089053,1168.7231284265001
2014-03-23,1954.0573490552647,-592.9818711665027,4471.687137314342,1168.8902572481688
2014-03-24,2069.8530149945877,-303.5915764725962,4939.958071002355,1169.0573860698378
2014-03-25,1387.9522279931625,-1241.680137887833,3932.3438684600155,1169.2245148915065
2014-03-26,372.5018616068867,-2232.3947151017946,3037.5371609176495,1169.3916437131754
2014-03-27,1452.3962760040586,-1044.4767961831765,3870.2035237750156,1169.5587725348441
2014-03-28,1881.3757306145465,-821.866119802367,4369.299569687777,1169.725901356513
2014-03-29,1490.9566463859737,-1123.261634076007,4160.803079768494,1169.8930301781818
2014-03-30,1572.1584028952727,-915.4407262968019,4066.0181192763575,1170.0601589998505
2014-03-31,1675.1980180009311,-920.6194329771128,4074.0853242592716,1170.2272878215194
2014-04-01,988.0579624913062,-1599.1978663871687,3583.274028019298,1170.3944166431884
2014-04-02,-25.490051426440687,-2831.3539104197093,2642.337905992574,1170.561545464857
2014-04-03,1062.9302344709506,-1325.0866326878204,3632.747724152128,1170.728674286526
2014-04-04,1506.4159153869225,-762.535443585088,4215.523808429947,1170.8958031081947
2014-04-05,1135.7356693460524,-1482.512369558912,3702.090682657772,1171.0629319298637
2014-04-06,1241.0790558936565,-1395.2116775942663,3665.8626519072072,1171.2300607515324
2014-04-07,1371.775088344788,-1138.598862649933,3827.9085541592112,1171.3971907628102
2014-04-08,714.8846740409649,-1983.887593914285,3269.9166937744253,1171.564320774088
2014-04-09,-266.7508847593888,-2789.9951534970724,2298.4740366439432,1171.7314507853657
2014-04-10,854.3295543268755,-1834.2731560855825,3537.053207513751,1171.8985807966435
2014-04-11,1330.3462213823254,-1389.530977220784,3789.437682349651,1172.0657108079213
2014-04-12,991.2503776928781,-1671.6734983419192,3667.046409301619,1172.2328408191988
2014-04-13,1126.4925384342591,-1591.368980738357,3548.7882655099443,1172.3999708304766
2014-04-14,1284.7572510938537,-1299.6436178550732,3932.0637194684355,1172.5671008417544
2014-04-15,652.5686693728567,-1979.1872618612922,3226.0426292973975,1172.7342308530322
2014-04-16,-307.65116675973536,-3033.0164197312997,2242.5561254760996,1172.90136086431
2014-04-17,831.2633767692835,-1716.411669090224,3488.4650685565957,1173.0684908755877
2014-04-18,1321.3634410505792,-1183.7364606493497,3941.602767967421,1173.2356208868655
2014-04-19,992.556711258194,-1654.6723367871932,3437.601186076302,1173.4027508981433
2014-04-20,1134.3712822806817,-1485.6364743500333,3582.7855755999335,1173.5698809094208
2014-04-21,1295.6828420027978,-1312.8314265768583,3909.967904467152,1173.7370109206986
2014-04-22,663.309708606751,-1912.4627690074094,2904.5004706128952,1173.9041409319766
2014-04-23,-299.94199670531907,-2842.7164616966083,2356.1576455581176,1174.0712709432544
2014-04-24,833.5521134387774,-1939.6181825650526,3290.546689319147,1174.238400954532
2014-04-25,1316.3597061146224,-1194.8976152845873,3756.3852023513373,1174.4055309658097
2014-04-26,978.944728980566,-1556.2862012904473,3601.1170830788215,1174.5726609770875
2014-04-27,1111.4126406983776,-1393.5923467205046,3620.3517714134873,1174.7397909883653
2014-04-28,1263.2189026062194,-1282.90563459721,3868.472902730228,1174.906920999643
2014-04-29,621.7458000286117,-1955.8681693280157,3220.44394695611,1175.0740510109208
2014-04-30,-349.6696184039006,-3053.154171119662,2121.85845704158,1175.2411810221986
2014-05-01,777.0791396059312,-1751.4068522381929,3502.6498233579655,1175.4083110334764
2014-05-02,1254.979108280021,-1335.3093801448074,3641.2652000073913,1175.575441044754
2014-05-03,914.8391717928107,-1716.067421004099,3392.81686481118,1175.7425710560317
2014-05-04,1047.0261084270521,-1502.9521310375076,3586.1580163816666,1175.9097010673095
2014-05-05,1201.166609448036,-1273.7322126141632,3664.1351776448796,1176.0768310785872
2014-05-06,564.7204660814994,-1922.568108470025,3070.9296456295847,1176.243961089865
2014-05-07,-398.9922456022689,-3067.489538854968,1928.6256232264654,1176.4110911011428
2014-05-08,738.0255992029377,-1916.9987913324248,3186.924773850876,1176.5782211124206
2014-05-09,1228.564071479272,-1312.922353844571,3613.9133077504016,1176.7453511236984
2014-05-10,903.1548133584256,-1798.8154095647449,3317.022241929556,1176.912481134976
2014-05-11,1051.8166509201124,-1368.1044954297624,3616.4255076259133,1177.0796111462537
2014-05-12,1223.769107662223,-1297.1786602909424,3863.450142660929,1177.2467411575317
2014-05-13,606.0186375570011,-2150.3530242665215,3256.5078115224997,1177.4138711688095
2014-05-14,-338.60000455791373,-2897.125017528916,2261.326996758456,1177.581001180087
2014-05-15,817.4078893198674,-1820.3378578442027,3284.042787961517,1177.7481311913648
2014-05-16,1326.3280204945986,-1066.4613226201166,3980.0287105094358,1177.9152612026426
2014-05-17,1018.2006587284377,-1582.844144336652,3535.840915820195,1178.0823912139203
2014-05-18,1182.5805798614317,-1488.5594503909088,3964.3436314295996,1178.2495212251981
2014-05-19,1368.2638726811904,-1061.0484990383886,3937.6086615132363,1178.416651236476
2014-05-20,761.8860655866366,-1811.3993104163574,3372.730523282322,1178.5837812477537
2014-05-21,-174.026329716095,-2796.6213716115826,2363.26844255999,1178.7509112590315
2014-05-22,987.7840227741975,-1600.9756165130602,3572.1496004679298,1178.918041270309
2014-05-23,1499.4423261872437,-988.8638138513071,4104.234284398872,1179.085171281587
2014-05-24,1190.908908187769,-1375.2474635945175,3724.0441166926676,1179.2523006866286
2014-05-25,1351.740459866876,-1170.1781012576564,3949.9664126832186,1179.4194300916702
2014-05-26,2665.8897500676635,153.8496658902318,5103.385851573317,1179.5865594967117
2014-05-27,914.9304469568442,-1571.2497974373841,3571.8469408984242,1179.7536889017535
2014-05-28,-33.15701254810347,-2411.6198659683905,2561.480196308792,1179.9208183067954
2014-05-29,1114.1070716546549,-1452.4857305701155,3524.4680165344157,1180.087947711837
2014-05-30,1609.1994496153848,-938.3912752398493,4191.424978698045,1180.2550771168785
2014-05-31,1282.4766109588086,-1486.073311771384,3911.931160214822,1180.42220652192
2014-06-01,1423.9243788763347,-1154.513810893587,3968.469903287299,1180.589335926962
2014-06-02,1582.8712976092686,-889.5471974837518,4059.6144796576755,1180.7564653320035
2014-06-03,946.5707150171941,-1691.6152698125688,3680.4154312311134,1180.923594737045
2014-06-04,-21.76582340371283,-2489.2450723634265,2347.777920293634,1181.0907241420866
2014-06-05,1105.8515817179239,-1452.7465477128915,3516.840392889505,1181.2578535471282
2014-06-06,1582.3076108976657,-981.9620716871159,4127.632117844992,1181.42498295217
2014-06-07,1238.328056724274,-1330.308289344873,3789.9501924507645,1181.5921123572118
2014-06-08,1364.2204382993964,-1288.2906485556473,3850.5114669240675,1181.7592417622534
2014-06-09,1509.5800074784238,-1017.087043585435,4233.154422600206,1181.926371167295
2014-06-10,861.8662294253531,-1604.861272389603,3224.3893262821566,1182.0935005723366
2014-06-11,-115.56752216444465,-2572.9148078462854,2360.4957216557623,1182.2606299773784
2014-06-12,1005.3444601012254,-1638.04354714389,3467.8521379264134,1182.42775938242
2014-06-13,1477.4968851982746,-1138.7989566771996,4038.473657148426,1182.5948887874615
2014-06-14,1131.5619515919104,-1438.6959277406095,3725.711490161271,1182.762018192503
2014-06-15,1257.7339228890721,-1166.6734925180203,3694.647079495952,1182.9291475975447
2014-06-16,1405.440735178017,-1150.5208764355523,3955.454164998793,1183.0962770025865
2014-06-17,761.9275078785329,-1664.1628469248362,3319.5269841853105,1183.2634064076283
2014-06-18,-209.70555131131414,-2710.1402124548013,2507.1200943681374,1183.4305358126699
2014-06-19,918.3243872789539,-1567.7831285659834,3387.9760199804273,1183.5976652177114
2014-06-20,1398.6091483463588,-1232.5042176835707,4006.304190855603,1183.764794622753
2014-06-21,1061.508027078801,-1342.4125029517081,3741.971679743107,1183.9319240277946
2014-06-22,1196.9023183761562,-1585.9831134763615,3657.247361359887,1184.0990534328364
2014-06-23,1353.9165351201186,-1365.1434102638434,3805.8329622385504,1184.266182837878
2014-06-24,719.5108956536073,-1861.524480553983,3197.53360969534,1184.4333122429196
2014-06-25,-243.47269469904086,-2746.7259727775945,2267.724701208604,1184.6004416479611
2014-06-26,892.5238344496743,-1824.5115445365589,3466.4717697121628,1184.7675710530027
2014-06-27,1379.906712138863,-1186.4940447339004,3922.8896244631164,1184.9347004580445
2014-06-28,1048.8929520670013,-1567.2107995765955,3548.029513144396,1185.1018298630863
2014-06-29,1189.26746615951,-1313.4626906189817,3770.950371364143,1185.268959268128
2014-06-30,1350.1052563087035,-1270.5223311437317,3889.185103124921,1185.4360886731695
2014-07-01,718.363272576514,-1861.7595616782,3312.7921030689886,1185.603218078211
2014-07-02,-243.07577779424992,-2741.0933684557617,2293.3655902575406,1185.7703474832529
2014-07-03,893.4274405061194,-1720.7249787865214,3609.053435623702,1185.9374768882944
2014-07-04,726.8599564322351,-1710.275367360955,3314.9764433155287,1186.104606293336
2014-07-05,1048.1933385226453,-1550.0218810914973,3514.8258872482606,1186.2717356983776
2014-07-06,1186.7735740374676,-1345.645310542486,3905.255098322146,1186.4388651034192
2014-07-07,1345.3962022182375,-1152.4365815066546,4017.6937529014085,1186.605994508461
2014-07-08,711.2101779813574,-1978.9161047009395,3219.7050757121083,1186.7731239135026
2014-07-09,-252.7101460013423,-2761.8891645374915,2331.2501415067372,1186.9402535815761
2014-07-10,881.4581898819246,-1883.5219558458575,3403.022303601407,1187.1073832496497
2014-07-11,1366.406667843206,-1306.231265013931,3941.094064140405,1187.2745129177235
2014-07-12,1032.645468904264,-1587.23484812066,3408.998350444841,1187.4416425857971
2014-07-13,1170.248212400725,-1473.128529383145,3840.4334359099907,1187.608772253871
2014-07-14,1328.5622878372983,-1166.664935028254,3848.953447079439,1187.7759019219445
2014-07-15,694.7897838027541,-2007.9577996476442,3352.85473024106,1187.943031590018
2014-07-16,-267.97832058402673,-2812.1534301698744,2376.123692437879,1188.1101612580917
2014-07-17,868.0607426693557,-1729.1535547618953,3307.4299577732795,1188.2772909261655
2014-07-18,1355.5425830801987,-1355.3073780754062,3779.912963141752,1188.444420594239
2014-07-19,1024.8883763897445,-1555.4773740953212,3509.8768415171758,1188.611550262313
2014-07-20,1166.053476501701,-1517.0152619575933,3701.743391726765,1188.7786799303865
2014-07-21,1328.242812775705,-1279.1711829477326,3921.1214563808835,1188.94580959846
2014-07-22,698.4979058729427,-1890.0742598771883,3279.7149835319565,1189.1129392665339
2014-07-23,-260.26203908112416,-2714.782842465501,2336.130688564807,1189.2800689346075
2014-07-24,879.5902471742365,-1656.37245586088,3313.3907782887086,1189.447198602681
2014-07-25,1370.5189554012613,-1316.8321322785084,3865.876789422661,1189.6143282707549
2014-07-26,1042.7857814594377,-1514.8048458541102,3535.473254113382,1189.7814579388285
2014-07-27,1186.206177608861,-1290.2300542438977,3558.2825704836387,1189.9485876069023
2014-07-28,1349.8719002232408,-1240.5823437784352,3865.191797809118,1190.1157172749759
2014-07-29,720.7444303548136,-1733.2418211148606,3322.0882387596207,1190.2828469430494
2014-07-30,-238.29850993686227,-2795.4038519994315,2430.7823714371607,1190.449976611123
2014-07-31,900.3716563806273,-1689.7856728992779,3337.9311262043448,1190.6171062791968
2014-08-01,1389.266091745945,-1292.6205448966875,4030.445981004468,1190.7842359472706
2014-08-02,1058.7405080296421,-1557.8122865315988,3619.1094801862127,1190.9513656153442
2014-08-03,1198.7512191996318,-1409.5928137508583,3730.368687549628,1191.1184952834178
2014-08-04,1358.5758732598163,-1387.862552913493,3894.2213984918862,1191.2856249514914
2014-08-05,725.4034514964578,-1785.9995500815312,3243.8839805745133,1191.4527546195652
2014-08-06,-237.6241804220533,-2788.970440184265,2500.4897275521425,1191.619884287639
2014-08-07,897.4159423763124,-1648.949812319227,3580.2298293520735,1191.7870139557126
2014-08-08,1383.351937123307,-1277.4310695659476,3943.498768904499,1191.9541436237862
2014-08-09,1050.8702791261983,-1358.5140215099093,3701.6717244184515,1192.1212732918598
2014-08-10,1190.262248179405,-1400.4233502926554,3709.064407968635,1192.2884029599334
2014-08-11,1351.134468774483,-1236.696105603771,3758.005294729576,1192.4555326280072
2014-08-12,720.9884165704514,-1794.7609662195414,3157.6756430997784,1192.622662296081
2014-08-13,-236.7485261168349,-2612.466131675487,2477.022968290511,1192.7897919641546
2014-08-14,906.0949495804816,-1550.0093879089832,3379.858905418877,1192.9569216322282
2014-08-15,1402.548538085545,-1144.3872274842122,3836.569005452312,1193.1240513003017
2014-08-16,1083.4448196242806,-1329.6194507008731,3749.3173775998307,1193.2911809683756
2014-08-17,1239.1581574531297,-1186.0210705954314,3744.1518869671,1193.4583106364491
2014-08-18,1419.3090844911917,-1088.1508890941805,4211.22092576757,1193.625440304523
2014-08-19,811.3392560684251,-1760.3883508859683,3265.793842030045,1193.7925699725965
2014-08-20,-121.46028535643586,-2716.2951271887946,2426.965370555374,1193.9596996406701
2014-08-21,1048.8679991314982,-1264.1013704349114,3782.760907146497,1194.1268293087437
2014-08-22,1575.063641256385,-1161.5146698179085,4056.527792997402,1194.2939589768175
2014-08-23,1287.5956673791063,-1193.6618527452217,3902.660877577435,1194.461088644891
2014-08-24,1476.406425509967,-1160.3475916044688,4104.401283429138,1194.628218312965
2014-08-25,1690.6227407849701,-728.3910124501725,4171.770152828593,1194.7953461905147
2014-08-26,1117.139348458814,-1713.3319516696167,3759.2793478685185,1194.9624740680647
2014-08-27,218.6571501858632,-2510.291158362411,2736.960744066846,1195.1296019456147
2014-08-28,1422.5116211494053,-1116.1192000207027,4055.1357237447714,1195.2967298231642
2014-08-29,1980.8006436440896,-626.610628142716,4479.3571655019505,1195.4638577007142
2014-08-30,1723.345101626499,-784.9929140795359,4115.729093884922,1195.6309855782642
2014-08-31,1939.4462496878473,-630.4739516045059,4433.628634101701,1195.798113455814
2014-09-01,2903.625848944313,217.6761538774676,5537.099714338134,1195.965241333364
2014-09-02,1624.1465470961307,-1056.5834742065183,4043.850658083729,1196.1323692109138
2014-09-03,741.2161699367309,-1793.864064712057,3059.241953291132,1196.2994970884638
2014-09-04,1955.6752266340795,-733.4206627201389,4369.766633317244,1196.4666249660136
2014-09-05,2519.212331158973,-14.840874502953996,5026.745773490139,1196.6337528435636
2014-09-06,2261.3191943585534,-101.90237404005005,4894.027234950701,1196.8008807211136
2014-09-07,2471.056117918877,63.730901988874166,4863.214549337505,1196.9680085986631
2014-09-08,2696.783187628045,86.8738124961752,5311.993466541423,1197.1351364762131
2014-09-09,2124.7616438583104,-417.5572731027173,4765.585288161485,1197.3022643537631
2014-09-10,1217.2075817533719,-1226.4894919807575,3963.1701292120206,1197.469392231313
2014-09-11,2401.1329405932033,-107.51188428563813,4986.81927671854,1197.636520108863
2014-09-12,2928.482785688051,368.63142577185994,5726.8732600506255,1197.803647986413
2014-09-13,2629.1020096658776,-25.73617381609313,5314.966392648964,1197.9707758639627
2014-09-14,2792.4953401864614,340.2534168927213,5443.052384197293,1198.1379037415124
2014-09-15,2967.5512955811864,203.94229337864022,5480.811686695042,1198.3050316190624
2014-09-16,2341.134742303638,-133.33540862901495,4909.746233027893,1198.4721594966124
2014-09-17,1376.1304148480217,-1262.2831658608739,4074.6601414102815,1198.6392873741622
2014-09-18,2500.2725921400124,-39.2952484152103,4986.819958585936,1198.806415251712
2014-09-19,2966.2701879877222,431.4199005779037,5434.0072315452035,1198.973543129262
2014-09-20,2604.7606495063346,45.758109721618744,5001.627842432766,1199.1406710068118
2014-09-21,2706.0568233609656,1.3778581138088088,5145.240449490593,1199.3077988843618
2014-09-22,2819.857703095655,108.5652701741157,5180.004330217315,1199.4749267619118
2014-09-23,2133.8279751888595,-450.7255843974276,4654.252218056389,1199.6420546394615
2014-09-24,1111.6289743936827,-1370.5454818112737,3631.470771364233,1199.8091825170113
2014-09-25,2181.7364724191875,-275.7265684776636,4837.289636202462,1199.9763103945613
2014-09-26,2597.55476323111,97.66619187235325,5131.15931332475,1200.143438272111
2014-09-27,2190.3606160303866,-332.60968706157564,4702.306388677794,1200.310566149661
2014-09-28,2251.041401473799,-388.880588811834,4849.530615080988,1200.477694027211
2014-09-29,2329.798416687291,-122.13268954886136,4933.770908518565,1200.6448219047609
2014-09-30,1614.7204046025688,-928.7554012631537,4299.822253309658,1200.8119497823106
2014-10-01,569.8099217579372,-2003.0276592670007,3330.487713659445,1200.9790776598606
2014-10-02,1623.797988919423,-1082.773918396028,4121.3420545655,1201.1462055374107
2014-10-03,2030.256466855436,-603.9770579499527,4533.475841925042,1201.3133334149604
2014-10-04,1620.5416787191953,-786.5470169046373,4162.822099225876,1201.4804612925104
2014-10-05,1685.5335099753188,-802.2521188207335,4342.666819248525,1201.6475891700602
2014-10-06,1775.3409154802284,-745.40477909086,4331.869485230011,1201.81471704761
2014-10-07,1077.8787165956257,-1446.5385520967006,3534.2621857054182,1201.98184492516
2014-10-08,56.89821732471978,-2675.512716523314,2657.797428387405,1202.14897280271
2014-10-09,1140.8069411568042,-1499.4269131819547,3750.9501961120413,1202.3161006802598
2014-10-10,1582.7867948261073,-1099.552607684336,4126.600102177793,1202.4832285578095
2014-10-11,1213.7440452006824,-1303.3328534934933,3545.218542991349,1202.650356250789
2014-10-12,1324.0552108600132,-1268.6441227572916,3870.403041175364,1202.8174839437684
2014-10-13,1186.6759558697138,-1485.099927182404,3821.9031366596764,1202.984611636748
2014-10-14,818.7437844711192,-1811.8390391789562,3474.949707164549,1203.1517393297274
2014-10-15,-146.42111072890066,-2573.236597898456,2346.10692368692,1203.3188670227066
2014-10-16,995.5484975932866,-1610.2956922004012,3739.7415128070866,1203.485994715686
2014-10-17,1497.1738240608995,-1149.8925899425847,4090.068240225799,1203.6531224086655
2014-10-18,1188.6910362491594,-1408.1338294760994,3976.613434381611,1203.820250101645
2014-10-19,1359.804265695183,-1300.7228410563316,3842.7121913136248,1203.9873777946243
2014-10-20,1559.4051585369969,-969.1536357453423,4082.6839222604676,1204.1545054876037
2014-10-21,974.1637159461495,-1526.0568900926432,3486.3973074234978,1204.3216331805831
2014-10-22,66.57284082095521,-2538.695384283621,2573.129557574961,1204.4887608735626
2014-10-23,1263.7817983321959,-1447.467130445623,3787.7073369623413,1204.655888566542
2014-10-24,1817.727818967544,-758.6492469764104,4721.872529984525,1204.8230162595214
2014-10-25,1558.0991658800374,-957.2998093732562,4110.978117250599,1204.9901439525008
2014-10-26,1774.0937124129869,-873.3868419773498,4494.099904879609,1205.1572716454803
2014-10-27,2014.1437878461893,-527.3852584573955,4599.119647564938,1205.3243993384597
2014-10-28,1464.5120151347596,-1150.4217264231154,4213.207207805623,1205.491527031439
2014-10-29,587.3405209473486,-1959.6142282842598,3087.2393367234417,1205.6586547244185
2014-10-30,1809.4886789424502,-551.8285175946289,4429.98441328581,1205.825782417398
2014-10-31,2382.6685573445084,-83.708988219541,4906.970786699254,1205.9929101103771
2014-11-01,2136.411324960164,-514.5974461197054,4679.463811348681,1206.1600378033565
2014-11-02,2359.8285846069757,-207.93037721577798,4857.749154474865,1206.3271654963362
2014-11-03,2601.339308195922,-8.735499622394947,5062.322838867268,1206.4942931893156
2014-11-04,2047.2670088513328,-487.92078141550195,4621.987257536644,1206.661420882295
2014-11-05,1159.8894408384258,-1399.9099617744353,3926.954162799267,1206.8285485752745
2014-11-06,2366.275901042735,-71.84123959909192,4839.04828112085,1206.9956762682536
2014-11-07,2918.4212224404328,372.6980718955061,5649.7075549603205,1207.162803961233
2014-11-08,2646.2096437743758,-0.1893017857952375,5249.020274411659,1207.3299316542125
2014-11-09,2839.1724695052535,294.2495271851729,5434.294533738103,1207.4970593471921
2014-11-10,3046.210158676781,544.9377127536148,5423.349488667835,1207.6641870401716
2014-11-11,3497.97768707878,762.0976215457217,6086.875055277191,1207.831314733151
2014-11-12,1525.955936852645,-1158.7088074993426,3882.100553124528,1207.9984424261302
2014-11-13,2689.2228826742644,45.14334400839287,5263.052187065675,1208.1655701191096
2014-11-14,3196.6359864728947,669.6961941054033,5779.121104887865,1208.332697812089
2014-11-15,2878.756845468576,215.4387179461308,5423.431576022045,1208.4998255050684
2014-11-16,3025.8034956811275,385.10588020241346,5526.073921713118,1208.666953198048
2014-11-17,3187.360731829399,531.5989546923333,5523.290210304631,1208.8340808910273
2014-11-18,2550.9590464005796,-51.436810839766856,5218.94993667477,1209.0012085840067
2014-11-19,1580.104720570269,-1001.2376028480478,4137.369840429335,1209.168336276986
2014-11-20,2703.096434307877,208.90540229773308,5452.550818384452,1209.3354639699655
2014-11-21,3173.1378282335745,635.6816566676168,5774.2356246206255,1209.502591662945
2014-11-22,2821.2795868787757,418.0179676205396,5286.058874578919,1209.6697193559244
2014-11-23,2938.155379760642,223.76431751445432,5487.765408643474,1209.8368470489038
2014-11-24,3073.682749495885,354.86413278159165,5714.048184724751,1210.0039747418832
2014-11-25,2415.6340389762127,-113.93855481462406,5001.892175328389,1210.1711024348626
2014-11-26,1427.660137906819,-1122.753684648173,3939.2141042348117,1210.3382291168211
2014-11-27,1905.7257607469473,-583.756333767587,4466.766018128689,1210.5053557987799
2014-11-28,3000.104039594999,568.2691807342716,5646.8688383376675,1210.6724824807384
2014-11-29,2644.549635205155,-64.53183564707358,5358.540296295263,1210.8396091626971
2014-11-30,2761.8056656738045,351.0890727451268,5372.494521106572,1211.0067358446556
2014-12-01,2901.4247178439728,291.087359110389,5386.531620818947,1211.1738625266141
2014-12-02,2250.7235439849524,-281.9576964972655,4772.220212598913,1211.3409892085729
2014-12-03,1272.815980272661,-1302.9360594860577,3797.2635867202894,1211.5081158905314
2014-12-04,2395.4364270806395,-359.5424725740141,5026.6193505266,1211.6752425724899
2014-12-05,2871.063320278591,214.3269218492598,5508.634335359139,1211.8423692544484
2014-12-06,2529.8760612632714,-44.65404127455179,5010.969809856092,1212.009495936407
2014-12-07,2661.5095392623844,5.63561609913385,5199.886730696585,1212.1766226183654
2014-12-08,2814.777032198959,-50.890944588460236,5539.192475217522,1212.3437493003241
2014-12-09,2176.266178064991,-417.25489713007886,4637.650629504625,1212.5108759822826
2014-12-10,1208.3903072685946,-1455.2873485093098,3753.2747424730746,1212.6780026642411
2014-12-11,2338.230152000533,-485.7480016713288,4847.23529100477,1212.8451293461999
2014-12-12,2817.6749085557854,288.30667982274593,5269.02364622884,1213.0122560281584
2014-12-13,2476.3956674385954,42.86323135955903,5135.012347262526,1213.1793827101171
2014-12-14,2603.6149039947695,-81.35750387553729,5173.197468941039,1213.3465093920756
2014-12-15,2747.8423990063748,170.97651536822102,5386.255959743134,1213.5136360740341
2014-12-16,2095.4819002267996,-529.7081689761968,4662.074124256962,1213.6807627559929
2014-12-17,1108.8904810760243,-1393.2977795436714,3861.100469307441,1213.8478894379514
2014-12-18,2215.2253355131816,-361.13233993261304,4907.69623357191,1214.01501611991
2014-12-19,2666.586773982546,-2.0922646587050613,5296.155383544108,1214.1821428018686
2014-12-20,2292.99029801295,-232.02176798611472,4663.939112302292,1214.3492694838271
2014-12-21,2384.1313883099383,60.152510228969454,5074.493641448944,1214.5163961657856
2014-12-22,2489.113401225268,-103.52574704563705,5025.842457584529,1214.6835228477441
2014-12-23,1795.0429950872472,-1012.6187604461413,4435.511490803987,1214.8506495297027
2014-12-24,765.0752377007236,-1844.5696205450477,3494.212029643245,1215.0177762116612
2014-12-25,3698.2835762488894,1206.5116110411657,6520.718514615571,1215.18490289362
2014-12-26,2234.5826312248155,-504.14715321101374,4704.440515874897,1215.3520295755784
2014-12-27,1818.0805869436608,-919.3517751677296,4386.962783625263,1215.5191562575371
2014-12-28,1868.4195119670167,-710.956934733461,4253.696159045032,1215.6862829394956
2014-12-29,1935.6803238052055,-643.2305303415161,4543.42685085742,1215.8534096214541
2014-12-30,1207.913918711053,-1504.3830217181292,3708.9829576168404,1216.0205363034129
2014-12-31,149.16236900348736,-2301.211925112558,2661.2431593027623,1216.1876629853714
2015-01-01,139.98668359040903,-2548.6591706612985,2706.171521625155,1216.35478966733
